% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:32
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
2.466950959488273E-4      0.03227957979868224
2.4712153518123667E-4     0.03308186224149141
2.47547974413646E-4       0.03387950820938286
2.4797441364605543E-4     0.03467251770235661
2.4840085287846476E-4     0.03546089072041268
2.4882729211087414E-4     0.03624462726355104
2.492537313432835E-4      0.0370237273317717
2.496801705756929E-4      0.03779824246456405
2.501066098081023E-4      0.03856778068988554
2.5053304904051166E-4     0.03933234200773616
2.5095948827292104E-4     0.04009192641811591
2.513859275053304E-4      0.04084653392102481
2.518123667377398E-4      0.04159616451646282
2.522388059701492E-4      0.04234081820442998
2.5266524520255857E-4     0.0430802439444816
2.5309168443496795E-4     0.043814475900481306
2.5351812366737733E-4     0.04454351407242907
2.5394456289978677E-4     0.04526735846032492
2.543710021321961E-4      0.04598600906416886
2.5479744136460553E-4     0.04669946588396085
2.552238805970149E-4      0.04740772891970093
2.556503198294243E-4      0.04810975773938581
2.560767590618336E-4      0.04880640698674381
2.56503198294243E-4       0.0494976766617749
2.569296375266524E-4      0.050183566764479104
2.5735607675906176E-4     0.05086407729485643
2.5778251599147114E-4     0.05153920825290684
